nombre producto,precio,link,categoria,fecha
Parka Lake 22™ Down Long Hooded,$104.990,https://www.columbiachile.cl/clb-parka-mujer-lake-22-jacket-1859671/p?property__Color=%28607%29%20BEET,mujer,2022-07-25
Zapatilla Columbia Montrail F.K.T.™ Attempt,$99.990,https://www.columbiachile.cl/clb-zapatilla-mujer-montrail-fkt-attempt-1902011/p?property__Color=%28439%29%20ABYSS,mujer,2022-07-25
Chaqueta Tummil Pines™,$99.990,https://www.columbiachile.cl/clb-chaqueta-mujer-tummil-pines-jacket-1886881/p?property__Color=%28648%29%20CEDAR%20BLUSH,mujer,2022-07-25
Chaqueta Tummil Pines™,$99.990,https://www.columbiachile.cl/clb-chaqueta-mujer-tummil-pines-jacket-1886881/p?property__Color=%28305%29%20LIGHT%20LICHEN,mujer,2022-07-25
Short Silver Ridge™ 2.0,$34.990,https://www.columbiachile.cl/clb-short-mujer-silver-ridge-2-short-1842121/p?property__Color=%28010%29%20BLACK,mujer,2022-07-25
Short Silver Ridge™ 2.0,$34.990,https://www.columbiachile.cl/clb-short-mujer-silver-ridge-2-short-1842121/p?property__Color=%28160%29%20FOSSIL,mujer,2022-07-25
Short Sandy River™,$29.990,https://www.columbiachile.cl/clb-short-mujer-sandy-river-short-1386081/p?property__Color=%28591%29%20NOCTURNAL,mujer,2022-07-25
Short Sandy River™,$29.990,https://www.columbiachile.cl/clb-short-mujer-sandy-river-short-1386081/p?property__Color=%28305%29%20LIGHT%20LICHEN,mujer,2022-07-25
West Bend Crew,$36.990,https://www.columbiachile.cl/poleron-mujer-west-bend-crew-columbia-1958651/p?property__Color=%28010%29%20BLACK,mujer,2022-07-25
West Bend Crew,$36.990,https://www.columbiachile.cl/poleron-mujer-west-bend-crew-columbia-1958651/p?property__Color=%28472%29%20DARK%20NOCTURNAL,mujer,2022-07-25
Botín Pivot™ Mid WP,$49.990,https://www.columbiachile.cl/clb-botin-mujer-pivot-mid-wp-1889101/p?property__Color=%28464%29COLLEGIATE%20NAVY,mujer,2022-07-25
Zapatilla Mujer Vent™ Aero,$59.990,https://www.columbiachile.cl/zapatilla-mujer-vent-aero-columbia-1939141/p?property__Color=%28010%29%20BLACK,mujer,2022-07-25
Parka Mujer Trail Pinned™ Interchange Jacket,$193.990,https://www.columbiachile.cl/parka-mujer-trail-pinned-interchange-jacket-columbia-1912151/p?property__Color=%28673%29%20BRIGHT%20GERANIU,mujer,2022-07-25
Zapatilla Columbia Montrail F.K.T.™,$89.990,https://www.columbiachile.cl/clb-zapatilla-mujer-montrail-f-k-t--1888431/p?property__Color=%28852%29%20FADED%20PEACH,mujer,2022-07-25
Parka Briargate™ Insulated,$89.990,https://www.columbiachile.cl/clb-parka-mujer-briargate-insulated-1887211/p?property__Color=%28638%29%20DUSTY,mujer,2022-07-25
Parka Briargate™ Insulated,$89.990,https://www.columbiachile.cl/clb-parka-mujer-briargate-insulated-1887211/p?property__Color=%28638%29%20DUSTY,mujer,2022-07-25
CRESTWOOD¿ MID WATERPROOF,$99.990,https://www.columbiachile.cl/bota-mujer-crestwood-mid-water-columbia-1765401/p?property__Color=%28053%29%20GRAPHITE,mujer,2022-07-25
CRESTWOOD¿ MID WATERPROOF,$99.990,https://www.columbiachile.cl/bota-mujer-crestwood-mid-water-columbia-1765401/p?property__Color=%28206%29%20DARK%20TRUFFLE,mujer,2022-07-25
CRESTWOOD¿ MID WATERPROOF,$74.990,https://www.columbiachile.cl/bota-mujer-crestwood-mid-water-columbia-1765401/p?property__Color=%28371%29%20HIKER%20GREEN,mujer,2022-07-25
Polar Mount Defiance™ Wind Fleece Jacket,$99.990,https://www.columbiachile.cl/clb-polar-mujer-mount-defiance-jkt-1866371/p?property__Color=%28580%29%20TWILIGHT,mujer,2022-07-25
Short Silver Ridge™ Stretch,$34.990,https://www.columbiachile.cl/clb-short-mujer-silver-ridge-stch-ii-1773561/p?property__Color=%28498%29%20JEWEL,mujer,2022-07-25
Short Silver Ridge™ Stretch,$34.990,https://www.columbiachile.cl/clb-short-mujer-silver-ridge-stch-ii-1773561/p?property__Color=%28265%29%20BRITISH%20TAN,mujer,2022-07-25
Chaqueta Arcadia™ II,$64.990,https://www.columbiachile.cl/clb-cortaviento-mujer-arcadia-ii-jacket-1534111-f2/p?property__Color=%28458%29%20VELVET%20COVE,mujer,2022-07-25
